计费项,单价（元/个/小时）,单实例计费公式,说明
"实例费","0.147","实例费 = 实例单价（元/小时）× 使用时长（小时）","NLB实例费按使用时长收取，计费周期为1小时。在一个计费周期内，如果您使用的时长不足1小时，按1小时计算。计费时长从订单提交后开始计算。"
"实例费 ","0.147","实例费 = 实例单价（元/小时）× 使用时长（小时）","NLB实例费按使用时长收取，计费周期为1小时。在一个计费周期内，如果您使用的时长不足1小时，按1小时计算。计费时长从订单提交后开始计算。"
"实例费  ","0.147","实例费 = 实例单价（元/小时）× 使用时长（小时）","NLB实例费按使用时长收取，计费周期为1小时。在一个计费周期内，如果您使用的时长不足1小时，按1小时计算。计费时长从订单提交后开始计算。"
"实例费   ","0.147","实例费 = 实例单价（元/小时）× 使用时长（小时）","NLB实例费按使用时长收取，计费周期为1小时。在一个计费周期内，如果您使用的时长不足1小时，按1小时计算。计费时长从订单提交后开始计算。"
,
,
,
计费项,单价（元/个）,单实例计费公式,说明
"LCU费","0.037","每小时LCU费 = LCU单价（元/个） × 每小时实例消耗LCU数量（个）","LCU费按使用量收取，计费周期为1小时。每计费周期内，NLB实例实际消耗的LCU数量指该NLB实例中所有监听器消耗的LCU数量之和，与监听器的各性能指标有关。  LCU数量 = Max{新建连接数LCU数量，并发连接数LCU数量，处理数据量LCU数量}"
"LCU费 ","0.037","每小时LCU费 = LCU单价（元/个） × 每小时实例消耗LCU数量（个）","LCU费按使用量收取，计费周期为1小时。每计费周期内，NLB实例实际消耗的LCU数量指该NLB实例中所有监听器消耗的LCU数量之和，与监听器的各性能指标有关。  LCU数量 = Max{新建连接数LCU数量，并发连接数LCU数量，处理数据量LCU数量}"
"LCU费  ","0.037","每小时LCU费 = LCU单价（元/个） × 每小时实例消耗LCU数量（个）","LCU费按使用量收取，计费周期为1小时。每计费周期内，NLB实例实际消耗的LCU数量指该NLB实例中所有监听器消耗的LCU数量之和，与监听器的各性能指标有关。  LCU数量 = Max{新建连接数LCU数量，并发连接数LCU数量，处理数据量LCU数量}"
"LCU费   ","0.037","每小时LCU费 = LCU单价（元/个） × 每小时实例消耗LCU数量（个）","LCU费按使用量收取，计费周期为1小时。每计费周期内，NLB实例实际消耗的LCU数量指该NLB实例中所有监听器消耗的LCU数量之和，与监听器的各性能指标有关。  LCU数量 = Max{新建连接数LCU数量，并发连接数LCU数量，处理数据量LCU数量}"
,
,
,
性能指标,指标描述,计量周期,LCU系数-TCP,LCU系数-UDP,LCU系数-TLS,LCU数量计算说明
"新建连接数","每秒处理的新建TCP、UDP、TLS连接的数量，单位为条","秒","800 条/个","400条/个","50条/个","计算公式：LCU数量 = 最大新建连接数 ÷ LCU系数。最大新建连接数：在计费周期内，对每秒的新建连接数进行统计，取其中的最大值。"
"并发连接数","每分钟内并发的TCP、UDP、TLS连接的数量，单位为条","分钟","100000条/个","50000条/个","3000条/个","计算公式：LCU数量 = 最大并发连接数 ÷ LCU系数。最大并发连接数：在计费周期内，对每分钟内的并发连接数进行统计，取其中的最大值。"
"处理数据量","NLB实例对TCP、UDP、TLS请求和响应的数据处理量，单位为GB","小时","1 GB/个","1GB/个","1GB/个","计算公式：LCU数量 = 处理数据量总和 ÷ LCU系数。处理数量总和：在计费周期内，对所有请求和响应的数据量进行统计，取数据量之和。"
,
,
,
资源包名称,规格,价格（元）,有效期
"小型资源包I","5000 LCU","180","1年"
"小型资源包II","10000 LCU","350","1年"
"中型资源包","50000 LCU","1700","1年"
"大型资源包","100000 LCU","3330","1年"
