文件系统类型,存储类型,按量计费（元/GiB/月）,按小时计费（元/GiB/时）,地域
"极速型","标准型","1.8","0.0025","华南1（广州）"
"极速型","标准型","1.8","0.0025","华东2（上海）"
"极速型","标准型","1.8","0.0025","华北2（北京）"
"极速型","标准型","3.2","0.0044","中国香港"
"极速型","标准型","3.2","0.0044","亚太东南（柔佛）"
"容量型","标准型","0.15","0.000208","华东2（上海）"
"容量型","标准型","0.15","0.000208","华北2（北京）"
,
,
,
文件系统类型,存储类型,按量计费（元/GiB/月）,按小时计费（元/GiB/时）,地域
"极速型","标准型","3.2","0.0044","亚太东南（柔佛）"
,
,
,
文件系统类型,性能密度,存储容量,预置带宽,突发带宽,地域
"缓存型","100MB/s/TiB","0.82元/GiB/月 (0.001138889元/GiB/小时)","4.1元/MB/s/月 (0.0057元/MB/s/小时)","41元/MB/s/月 (0.057元/MB/s/小时)","华东2（上海）"
"缓存型","100MB/s/TiB","0.82元/GiB/月 (0.001138889元/GiB/小时)","4.1元/MB/s/月 (0.0057元/MB/s/小时)","41元/MB/s/月 (0.057元/MB/s/小时)","华北2（北京）"
,
,
,
文件系统类型,性能密度,存储容量,预置带宽,突发带宽,地域
"缓存型","100MB/s/TiB","1.31元/GiB/月 (0.00182元/GiB/小时)","6.552元/MB/s/月 (0.0091元/MB/s/小时)","65.52元/MB/s/月 (0.091元/MB/s/小时)","亚太东南（雅加达）"
"缓存型","100MB/s/TiB","1.31元/GiB/月 (0.00182元/GiB/小时)","6.552元/MB/s/月 (0.0091元/MB/s/小时)","65.52元/MB/s/月 (0.091元/MB/s/小时)","亚太东南（柔佛）"
,
,
,
计费单元,计费方式,刊例价(元/GiB/月),抵扣系数,地域
"NAS极速型预留容量包","包月预留实例券","1.6","1","华东2（上海）"
"NAS极速型预留容量包","包月预留实例券","1.6","1","华南1（广州）"
"NAS极速型预留容量包","包月预留实例券","1.6","1","华北2（北京）"
