计费方式,付费时间,结算周期,推荐场景,地域
"按带宽上限计费","先使用后付费","小时。每自然小时整点结算上一小时费用（以UTC+8时间为准）","适用临时使用资源且带宽稳定的业务",-
"按主流量计费","先使用后付费","小时。每自然小时整点结算上一小时费用（以UTC+8时间为准）","适用临时使用资源且带宽不稳定或无法预估的业务",-
"按传统95计费（需单独开通）","先使用后付费","自然月。每月前4个工作日内出具上一自然月费用账单","适用带宽波动大且频繁的业务",-
"包年包月","预付费","非自然月","适用带宽峰值稳定、长期使用共享带宽包的业务",-
,
,
,
计费方式,刊例价（元/月/Mbps）,计算公式,地域
"包年包月","80","共享带宽包费用 = 带宽单价（元/月/Mbps） x 带宽上限值（Mbps） x 使用时长（月）","亚太东南（雅加达）"
"包年包月","100","共享带宽包费用 = 带宽单价（元/月/Mbps） x 带宽上限值（Mbps） x 使用时长（月）","华东2（上海）"
"包年包月","100","共享带宽包费用 = 带宽单价（元/月/Mbps） x 带宽上限值（Mbps） x 使用时长（月）","华南1（广州）"
"包年包月","100","共享带宽包费用 = 带宽单价（元/月/Mbps） x 带宽上限值（Mbps） x 使用时长（月）","华北2（北京）"
"包年包月","80","共享带宽包费用 = 带宽单价（元/月/Mbps） x 带宽上限值（Mbps） x 使用时长（月）","亚太东南（柔佛）"
"包年包月","90","共享带宽包费用 = 带宽单价（元/月/Mbps） x 带宽上限值（Mbps） x 使用时长（月）","中国香港"
,
,
,
计费方式,刊例价（元/小时/Mbps）,计算公式,地域
"按带宽上限计费","0.14","共享带宽包费用 = 带宽单价（元/小时/Mbps） x 带宽上限值（Mbps） x 使用时长（小时）","亚太东南（雅加达）"
"按带宽上限计费","0.25","共享带宽包费用 = 带宽单价（元/小时/Mbps） x 带宽上限值（Mbps） x 使用时长（小时）","华东2（上海）"
"按带宽上限计费","0.25","共享带宽包费用 = 带宽单价（元/小时/Mbps） x 带宽上限值（Mbps） x 使用时长（小时）","华北2（北京）"
"按带宽上限计费","0.14","共享带宽包费用 = 带宽单价（元/小时/Mbps） x 带宽上限值（Mbps） x 使用时长（小时）","亚太东南（柔佛）"
"按带宽上限计费","0.25","共享带宽包费用 = 带宽单价（元/小时/Mbps） x 带宽上限值（Mbps） x 使用时长（小时）","华南1（广州）"
"按带宽上限计费","0.14","共享带宽包费用 = 带宽单价（元/小时/Mbps） x 带宽上限值（Mbps） x 使用时长（小时）","中国香港"
,
,
,
计费方式,刊例价（元/GB）,计算公式,地域
"按主流量计费","0.75","共享带宽包费用 = 流量单价（元/GB） × 主流量（GB）","亚太东南（雅加达）"
"按主流量计费","0.8","共享带宽包费用 = 流量单价（元/GB） × 主流量（GB）","华东2（上海）"
"按主流量计费","0.8","共享带宽包费用 = 流量单价（元/GB） × 主流量（GB）","华南1（广州）"
"按主流量计费","0.8","共享带宽包费用 = 流量单价（元/GB） × 主流量（GB）","华北2（北京）"
"按主流量计费","0.75","共享带宽包费用 = 流量单价（元/GB） × 主流量（GB）","亚太东南（柔佛）"
"按主流量计费","1","共享带宽包费用 = 流量单价（元/GB） × 主流量（GB）","中国香港"
,
,
,
计费周期,按带宽上限计费（元）,地域
"10:00:00 ～ 11:00:00","0.25 x 100 x 45/60 = 18.75",-
"11:00:00 ～ 12:00:00","0.25 x 100 x 1 = 25.00",-
"12:00:00 ～ 13:00:00","0.25 x 100 x 45/60 + 0.25 x10 x 15/60 = 19.38",-
,
,
,
计费周期,出方向流量(GB),入方向流量(GB),主流量(GB),按主流量计费（元）,地域
"10:00:00 ～ 11:00:00","0","0","0","0",-
"11:00:00 ～ 12:00:00","36","32","36","0.80 x 36 = 28.80",-
"12:00:00 ～ 13:00:00","72","54","72","0.80 x 72 = 57.60",-
"13:00:00 ～ 14:00:00","80","100","100","0.80 x 100 = 80.00",-
"14:00:00 ～ 15:00:00","40","30","40","0.80 x 40 = 32.00",-
"15:00:00 ～ 16:00:00","15","14","15","0.80 x 15 = 12.00",-
"16:00:00 ～ 17:00:00","14","15","15","0.80 x 15 = 12.00",-
