区域,计费项,单价（单位：元/GB/月）
"中国内地","标准存储","0.099"
"中国内地","低频存储","0.08"
"中国内地","低频存储数据取回","0.0325"
"中国内地","归档存储数据取回","0.0396"
"中国内地","归档存储","0.2"
,
,
,
区域,计费项,单价（单位：元/GB）
"中国内地","媒资流出流量","0.5"
,
,
,
编码方式,分辨率,正常任务单价（单位：元/分钟）,闲时任务单价（单位：元/分钟）
"视频 (H.264)","4K（3840x2160）及以下","0.28","0.084"
"视频 (H.264)","2K（2560x1440）及以下","0.14","0.042"
"视频 (H.264)","1080P（1920x1080）及以下","0.0651","0.01953"
"视频 (H.264)","720P（1280x720）及以下","0.0326","0.00978"
"视频 (H.264)","540P（720x540）及以下","0.0271","0.00813"
"视频 (H.264)","480P （640x480）及以下","0.0217","0.00651"
"视频 (H.264)","360P（480x360）及以下","0.0145","0.00435"
"视频 (H.264)","240P（320x240）及以下","0.0116","0.00348"
,
,
,
编码方式,分辨率,正常任务单价（单位：元/分钟）,闲时任务单价（单位：元/分钟）
"视频 (H.265)","4K（3840x2160）及以下","1.4","0.42"
"视频 (H.265)","2K（2560x1440）及以下","0.7","0.21"
"视频 (H.265)","1080P（1920x1080）及以下","0.3255","0.09765"
"视频 (H.265)","720P（1280x720）及以下","0.163","0.0489"
"视频 (H.265)","540P（720x540）及以下","0.1357","0.04071"
"视频 (H.265)","480P （640x480）及以下","0.1085","0.03255"
"视频 (H.265)","360P（480x360）及以下","0.0723","0.02169"
"视频 (H.265)","240P（320x240）及以下","0.0578","0.01734"
,
,
,
编码方式,分辨率,正常任务单价（单位：元/分钟）,闲时任务单价（单位：元/分钟）
"转封装","-","0.007","0.0021"
,
,
,
编码方式,分辨率,正常任务单价（单位：元/分钟）,闲时任务单价（单位：元/分钟）
"音频转码","-","0.007","0.00168"
,
,
,
编码方式,分辨率,正常任务单价（单位：元/分钟）,闲时任务单价（单位：元/分钟）
"视频 (H.264)","4K（3840x2160）及以下","0.14","0.0168"
"视频 (H.264)","2K（2560x1440）及以下","0.07","0.0084"
"视频 (H.264)","1080P（1920x1080）及以下","0.0326","0.00392"
"视频 (H.264)","720P（1280x720）及以下","0.0163","0.00196"
"视频 (H.264)","540P（720x540）及以下","0.0136","0.00164"
"视频 (H.264)","480P （640x480）及以下","0.0109","0.00132"
"视频 (H.264)","360P（480x360）及以下","0.0073","0.00088"
"视频 (H.264)","240P（320x240）及以下","0.0058","0.00068"
,
,
,
编码方式,分辨率,正常任务单价（单位：元/分钟）,闲时任务单价（单位：元/分钟）
"视频 (H.265)","4K（3840x2160）及以下","0.7","0.021"
"视频 (H.265)","2K（2560x1440）及以下","0.35","0.0105"
"视频 (H.265)","1080P（1920x1080）及以下","0.1628","0.00488"
"视频 (H.265)","720P（1280x720）及以下","0.0815","0.00245"
"视频 (H.265)","540P（720x540）及以下","0.0679","0.00204"
"视频 (H.265)","480P （640x480）及以下","0.0543","0.00163"
"视频 (H.265)","360P（480x360）及以下","0.0362","0.00108"
"视频 (H.265)","240P（320x240）及以下","0.0289","0.00087"
,
,
,
编码方式,分辨率,正常任务单价（单位：元/分钟）
"视频 (H.264)","4K（3840 x 2160）及以下","0.27"
"视频 (H.264)","2K（2560 x 1440）及以下","0.008"
"视频 (H.264)","1080P（1920 x 1080）及以下","0.0729"
"视频 (H.264)","720P（1280 x 720）及以下","0.0428"
"视频 (H.264)","540P（720 x 540）及以下","0.0293"
"视频 (H.264)","480P（640 x 480）及以下","0.0162"
"视频 (H.264)","360P (480 x 360) 及以下","0.0129"
"视频 (H.264)","240P（320 x 240）及以下","0.135"
,
,
,
编码方式,分辨率,正常任务单价（单位：元/分钟）
"视频 (H.265)","4K（3840 x 2160）及以下","1.35"
"视频 (H.265)","2K（2560 x 1440）及以下","0.04"
"视频 (H.265)","1080P（1920 x 1080）及以下","0.3645"
"视频 (H.265)","720P（1280 x 720）及以下","0.21"
"视频 (H.265)","540P（720 x 540）及以下","0.146"
"视频 (H.265)","480P（640 x 480）及以下","0.08"
"视频 (H.265)","360P (480 x 360) 及以下","0.06"
"视频 (H.265)","240P（320 x 240）及以下","0.675"
,
,
,
编码方式,分辨率,正常任务单价（单位：元/分钟）,闲时任务单价（单位：元/分钟）
"视频 (H.264)","4K（3840x2160）及以下","0.84","0.252"
"视频 (H.264)","2K（2560x1440）及以下","0.42","0.126"
"视频 (H.264)","1080P（1920x1080）及以下","0.1953","0.05859"
"视频 (H.264)","720P（1280x720）及以下","0.0981","0.02943"
"视频 (H.264)","540P（720x540）及以下","0.084","0.0252"
"视频 (H.264)","480P （640x480）及以下","0.066","0.0198"
"视频 (H.264)","360P（480x360）及以下","0.048","0.0144"
"视频 (H.264)","240P（320x240）及以下","0.0348","0.01044"
,
,
,
编码方式,分辨率,正常任务单价（单位：元/分钟）,闲时任务单价（单位：元/分钟）
"视频 (H.265)","4K（3840x2160）及以下","4.2","1.26"
"视频 (H.265)","2K（2560x1440）及以下","2.1","0.63"
"视频 (H.265)","1080P（1920x1080）及以下","0.9765","0.29295"
"视频 (H.265)","720P（1280x720）及以下","0.489","0.1467"
"视频 (H.265)","540P（720x540）及以下","0.4065","0.12195"
"视频 (H.265)","480P （640x480）及以下","0.3255","0.09765"
"视频 (H.265)","360P（480x360）及以下","0.225","0.0675"
"视频 (H.265)","240P（320x240）及以下","0.174","0.0522"
,
,
,
计费项,正常任务单价（单位：元/分钟）,闲时任务单价（单位：元/分钟）
"截图","0.1","0.03"
,
,
,
计费项,正常任务单价（单位：元/分钟）,闲时任务单价（单位：元/分钟）
"智能超分","2.7","0.81"
"智能插帧","8","2.4"
"SDRToHDR","1","0.3"
"SDR 增强","0.5","0.15"
"音频降噪","0.1","0.03"
,
,
,
计费项,正常任务单价,闲时任务单价
"画质检测-VQScore","0.1 元 /分钟","-"
"视频分类","0.1 元 /分钟","0.03 元/分钟"
"水印检测","0.1 元 /分钟","0.03 元/分钟"
"精彩剪辑","0.1 元 /分钟","0.03 元/分钟"
"语音转写字幕","0.42 元 /分钟","0.126 元/分钟（说明 ：如果语音转字幕获取失败，点播不会计费。）"
"机器翻译字幕（量级 > 200 万字符）","49 元/百万字符/月","14.7 元/百万字符/月"
,
,
,
计费项,单价
"实时截图","0.1 元/千次"
"实时获取音视频信息","0.1 元/千次"
,
,
,
流量阶梯（元/GB）,中国内地,亚太一区,亚太二区,亚太三区,欧洲,中东,南美,北美
"0 - 10 TB (含)","0.22","0.423","0.55","0.657","0.294","0.794","0.668","0.294"
"10 TB - 50 TB (含)","0.21","0.367","0.459","0.56","0.241","0.754","0.635","0.241"
"50 TB  -100 TB (含)","0.18","0.325","0.423","0.486","0.187","0.675","0.568","0.187"
"100 TB - 1 PB (含)","0.16","0.296","0.353","0.433","0.147","0.635","0.535","0.147"
"大于 1 PB","0.15","0.282","0.318","0.403","0.127","0.595","0.501","0.127"
,
,
,
计费区,覆盖说明
"中国内地 - CN","中国内地各省份，不包括中国香港、中国澳门和中国台湾"
